curve_id;x;y
91;75.78802956;64.95281237
91;75.10822080;65.94168043
91;74.37273791;66.88987076
91;73.63823229;67.83881834
91;72.89885375;68.78397408
91;72.14883151;69.72070597
91;71.33341805;70.60110411
91;70.49982853;71.46431238
91;69.64347474;72.30494202
91;68.76025714;73.11730072
91;67.84668051;73.89536097
91;66.96745593;74.71203970
91;66.05095529;75.48665352
91;65.06919539;76.17668793
91;64.05141502;76.81239473
91;63.05546733;77.48178863
91;62.01952934;78.08745561
91;60.94505313;78.62177842
92;75.70474031;82.28466238
92;74.59915109;81.81810855
92;73.44093182;81.50421663
92;72.26913267;81.24559190
92;71.08672180;81.04088597
92;69.89644269;80.88845353
92;68.69766007;80.94249280
92;67.50189409;81.04320884
92;66.30241161;81.07844773
92;65.10480824;81.15425108
92;63.91019018;81.26777510
92;62.72377232;81.44781024
92;61.54205629;81.65648999
92;60.36512921;81.89067507
92;59.19286791;82.14719687
92;58.00365840;82.30776072
92;56.81661930;82.48365325
92;55.63287861;82.68052367
92;54.45009206;82.88304769
92;53.26772656;83.08801554
92;52.07062512;83.17137115
92;50.87319707;83.24989541
92;49.67466915;83.30931615
92;48.47552235;83.35455951
92;47.27585056;83.38262340
92;46.07587695;83.39058237
92;44.87597050;83.37559881
92;43.67795289;83.30665103
92;42.48210297;83.20693657
92;41.28947441;83.07413170
93;32.74242577;42.93338240
93;33.47372161;43.88480575
93;34.27106483;44.78160215
93;35.12318988;45.62651807
93;36.01983427;46.42403223
93;36.95176389;47.18001317
93;37.88848988;47.93004278
93;38.84745069;48.65142629
93;39.82605722;49.34592557
93;40.81763820;50.02177109
93;41.81605167;50.68748165
93;42.82704977;51.33392022
93;43.83716062;51.98174434
93;44.85583918;52.61601083
93;45.86628736;53.26330865
93;46.86282204;53.93182839
93;47.86226945;54.59598565
93;48.83984311;55.29193805
93;49.78883993;56.02638005
93;50.70191692;56.80502657
93;51.60919384;57.59042366
93;52.46990357;58.42659275
93;53.27514443;59.31630459
93;54.01545461;60.26073079
93;54.68096548;61.25927737
93;55.28259108;62.29756762
93;55.79274164;63.38372894
93;56.22587959;64.50283194
93;56.55190821;65.65769355
93;56.78920869;66.83399643
94;57.41441665;36.42308952
94;58.08454814;37.41854107
94;58.76339148;38.40807213
94;59.48467263;39.36710993
94;60.20352351;40.32797069
94;60.91279553;41.29592379
94;61.65264582;42.24071030
94;62.37240284;43.20089249
94;63.06488896;44.18092462
94;63.72276330;45.18451884
94;64.39646304;46.17755894
94;65.02441043;47.20014492
94;65.59874414;48.25377711
94;66.17681378;49.30536424
94;66.68918061;50.39048185
94;67.19633579;51.47804501
94;67.62517171;52.59880357
94;68.03934303;53.72506381
94;68.36237634;54.88076683
94;68.66092275;56.04303618
94;68.89475477;57.22003345
94;69.08834742;58.40431462
94;69.16479482;59.60187706
94;69.19159082;60.80157785
94;69.16391331;62.00125862
94;69.01389034;63.19184381
94;68.79672640;64.37203017
94;68.57254140;65.55090297
94;68.27293303;66.71289902
94;67.89555451;67.85201511
95;47.46849726;65.64968094
95;47.78930138;66.80600474
95;48.00909990;67.98570326
95;48.12851558;69.17974677
95;48.02454782;70.37523441
95;47.80528832;71.55503324
95;47.46107362;72.70460544
95;47.00176050;73.81322235
95;46.43035886;74.86844752
95;45.73899409;75.84927103
95;44.93275879;76.73808183
95;44.02018939;77.51732319
95;43.02789647;78.19212298
95;41.95518945;78.72998881
95;40.85627243;79.21204834
95;39.70054570;79.53499681
95;38.53538922;79.82206890
95;37.36150844;80.07107473
95;36.16376552;80.14464033
95;34.96415431;80.17518467
95;33.76564211;80.11544771
95;32.57037947;80.00892439
95;31.38031137;79.85485323
95;30.18200821;79.79106035
95;28.98728814;79.67861504
95;27.80583887;79.46843032
95;26.63406573;79.20968776
95;25.47393365;78.90294103
95;24.29368846;78.68609710
95;23.12316119;78.42177549
96;71.99712536;59.62597448
96;71.87567252;60.81981250
96;71.70245443;62.00724481
96;71.41347714;63.17193023
96;71.06133359;64.31909845
96;70.64318526;65.44388819
96;70.21988997;66.56675109
96;69.72396225;67.65947965
96;69.21115209;68.74438782
96;68.62129264;69.78940736
96;68.00462686;70.81883599
96;67.30930285;71.79685671
96;66.57971779;72.74959258
96;65.81114030;73.67116116
96;64.99960788;74.55513804
96;64.14206807;75.39455777
96;63.21182845;76.15261729
96;62.23712408;76.85258257
96;61.28278035;77.58006319
96;60.28015746;78.23941692
96;59.23121420;78.82227027
96;58.19346896;79.42483546
96;57.10945103;79.93952482
96;56.03202104;80.46786620
96;54.91113934;80.89638017
96;53.79458711;81.33605176
96;52.63911047;81.65989393
96;51.48280831;81.98077600
96;50.32484706;82.29561840
96;49.13889804;82.47871653
97;27.58137873;53.09897517
97;28.13449864;54.16389694
97;28.69786905;55.22343164
97;29.22061197;56.30358896
97;29.73934446;57.38567796
97;30.20369068;58.49219619
97;30.64981372;59.60618642
97;31.02750620;60.74519844
97;31.37281987;61.89444101
97;31.63579704;63.06527105
97;31.71370334;64.26273947
97;31.69015810;65.46250846
97;31.56045251;66.65547806
97;31.32109202;67.83136349
97;30.97001709;68.97885920
97;30.46511986;70.06747244
97;29.74638198;71.02841773
97;28.89472917;71.87380965
97;28.01032721;72.68487881
97;27.04201458;73.39365990
97;25.97738463;73.94734128
97;24.87180021;74.41390649
97;23.70769874;74.70522724
97;22.53299351;74.95031418
97;21.34962689;75.14942079
97;20.14972286;75.16459736
97;18.95009394;75.13475679
97;17.75573158;75.01857353
97;16.56606754;74.86141293
97;15.36750837;74.80262576
98;51.05012238;81.54289271
98;49.89216113;81.85773511
98;48.72864393;82.15138071
98;47.53852299;82.30504316
98;46.34608374;82.43953712
98;45.15136413;82.55198735
98;43.95456700;82.63960374
98;42.75494182;82.66959413
98;41.55494454;82.66703812
98;40.35552742;82.62964081
98;39.15783400;82.55527365
98;37.96319265;82.44199503
98;36.77932266;82.24590356
98;35.60347265;82.00636912
98;34.43756484;81.72236388
98;33.25371524;81.52614938
98;32.07853185;81.28336553
98;30.91406326;80.99351574
98;29.74047733;80.74312394
98;28.57822827;80.44449852
98;27.42935863;80.09794616
98;26.29585414;79.70403300
98;25.13572206;79.39728628
98;23.98911009;79.04333574
98;22.87469115;78.59828469
98;21.72872111;78.24226131
98;20.59729482;77.84241814
98;19.43739443;77.53479647
98;18.28951392;77.18498177
98;17.15475955;76.79468379
99;42.99729177;40.73355043
99;43.93393433;41.48368423
99;44.90797925;42.18456689
99;45.91087763;42.84350151
99;46.91942919;43.49375051
99;47.94674351;44.11393216
99;48.98654255;44.71294631
99;50.02489408;45.31446614
99;51.06211042;45.91794130
99;52.09120773;46.53515984
99;53.11523659;47.16075147
99;54.12876719;47.80321215
99;55.12666279;48.46969874
99;56.10548906;49.16388829
99;57.05881153;49.89270670
99;57.98705298;50.65321167
99;58.90786121;51.42269994
99;59.78851216;52.23784036
99;60.62072540;53.10237556
99;61.39562751;54.01863247
99;62.10385112;54.98735293
99;62.76634969;55.98790060
99;63.39818880;57.00808653
99;63.90232271;58.09705348
99;64.35945314;59.20657218
99;64.70965774;60.35433381
99;65.00188999;61.51820678
99;65.17359373;62.70585902
99;65.27741688;63.90135923
99;65.30863196;65.10095317
100;66.94595071;70.07796036
100;66.34125392;71.11446497
100;65.65318023;72.09760005
100;64.92172371;73.04889988
100;64.14281563;73.96175375
100;63.36390755;74.87460763
100;62.53445515;75.74179199
100;61.65250057;76.55552176
100;60.71736540;77.30753387
100;59.72978863;77.98921717
100;58.75588889;78.69030154
100;57.72804376;79.30960307
100;56.65061377;79.83794445
100;55.57847035;80.37693285
100;54.46033220;80.81255547
100;53.34377996;81.25222706
100;52.18830333;81.57606922
100;51.03200116;81.89695129
100;49.87403991;82.21179369
100;48.68612607;82.38167806
100;47.49600513;82.53534052
100;46.30356587;82.66983448
100;45.10884626;82.78228471
100;43.91204913;82.86990109
100;42.71242395;82.89989149
100;41.51242668;82.89733548
100;40.31300955;82.85993817
100;39.11531613;82.78557101
100;37.92067478;82.67229238
100;36.73680480;82.47620092
101;21.74482830;28.87988529
101;20.80256646;29.62294830
101;19.89089768;30.40324313
101;19.01102741;31.21922617
101;18.21160872;32.11417295
101;17.44572067;33.03797785
101;16.71341687;33.98862560
101;15.93349904;34.90061693
101;15.18737658;35.84045802
101;14.52107536;36.83847740
101;13.88649301;37.85695924
101;13.28229122;38.89375246
101;12.75209329;39.97027007
101;12.24681204;41.05870512
101;11.87020791;42.19807746
101;11.50562246;43.34135234
101;11.19192118;44.49962325
101;10.92281676;45.66906021
101;10.64955646;46.83753307
101;10.40754155;48.01287505
101;10.20626192;49.19587400
101;10.01416187;50.38039819
101;9.82367408;51.56518273
101;9.59010831;52.74223287
101;9.34364454;53.91665001
101;9.07684563;55.08661511
101;8.74773486;56.24060216
101;8.34563128;57.37122708
101;7.89669900;58.48408817
101;7.36749107;59.56109279
102;46.96168947;22.75410318
102;46.64874217;23.91257803
102;46.43420595;25.09324488
102;46.41770644;26.29313145
102;46.49879473;27.49038860
102;46.67522782;28.67734747
102;46.94388638;29.84688694
102;47.30086991;30.99255826
102;47.75073060;32.10504437
102;48.35024080;33.14455749
102;49.01827640;34.14141678
102;49.74386777;35.09719770
102;50.52303632;36.00982926
102;51.34374728;36.88529115
102;52.15458688;37.76990358
102;52.99468461;38.62677918
102;53.87239709;39.44508279
102;54.76700938;40.24487579
102;55.67153588;41.03343893
102;56.57936085;41.81820248
102;57.46197704;42.63121456
102;58.33839854;43.45090070
102;59.20209585;44.28398350
102;60.04640361;45.13671112
102;60.86441398;46.01469691
102;61.69146741;46.88416952
102;62.47595893;47.79222957
102;63.21935537;48.73422837
102;63.91372710;49.71292541
102;64.60606934;50.69305919
103;38.46455555;51.28756948
103;39.41862403;52.01541103
103;40.37361281;52.74204467
103;41.34411733;53.44782152
103;42.30769430;54.16302738
103;43.25829050;54.89539811
103;44.21869448;55.61485914
103;45.15809894;56.36153126
103;46.06973032;57.14186980
103;46.94628442;57.96141413
103;47.82283852;58.78095846
103;48.65644550;59.64414987
103;49.43867684;60.55415763
103;50.16061043;61.51270439
103;50.81294526;62.51990808
103;51.39364503;63.57004511
103;51.88856992;64.66322824
103;52.29833161;65.79110028
103;52.60725909;66.95065357
103;52.81927270;68.13177601
103;52.82286571;69.33177063
103;52.71693037;70.52708553
103;52.49951363;71.70722533
103;52.17004200;72.86110940
103;51.72942345;73.97728828
103;51.18146875;75.04487699
103;50.42804963;75.97887894
103;49.67170613;76.91051433
103;48.81669457;77.75250912
103;47.87003941;78.48996692
104;63.38225347;45.58730509
104;64.05595322;46.58034520
104;64.68390060;47.60293118
104;65.31948237;48.62078962
104;65.89755201;49.67237675
104;66.47464393;50.72450076
104;66.98179910;51.81206392
104;67.47882905;52.90429156
104;67.89300037;54.03055180
104;68.26243105;55.17227023
104;68.53124992;56.34177286
104;68.76508193;57.51877014
104;68.95867459;58.70305131
104;69.10682021;59.89387156
104;69.13361621;61.09357235
104;69.04689134;62.29043441
104;68.89686837;63.48101960
104;68.74508744;64.67138196
104;68.52090244;65.85025477
104;68.22129407;67.01225082
104;67.76456505;68.12193483
104;67.27993218;69.21971941
104;66.71235259;70.27700528
104;66.10765579;71.31350988
104;65.41958210;72.29664496
104;64.68812558;73.24794479
104;63.90921750;74.16079866
104;63.07976510;75.02798303
104;62.17422344;75.81538020
104;61.29226887;76.62910996
105;86.87766175;73.18864112
105;85.73467019;72.82316842
105;84.55345370;72.61167944
105;83.36130719;72.47461485
105;82.16292308;72.41236110
105;80.96298837;72.42487914
105;79.77373454;72.58511431
105;78.59644282;72.81745934
105;77.43526397;73.12021945
105;76.26918725;73.40353038
105;75.12133465;73.75343665
105;73.99504075;74.16751644
105;72.88067567;74.61270230
105;71.79065702;75.11455821
105;70.68390730;75.57835239
105;69.60023001;76.09375858
105;68.49579886;76.56304723
105;67.41222970;77.07868069
105;66.30432229;77.53970258
105;65.21431794;78.04158952
105;64.09721956;78.47987165
105;62.99455226;78.95328987
105;61.92007604;79.48761268
105;60.80983865;79.94299487
105;59.70925363;80.42123394
105;58.57391702;80.80983499
105;57.44433510;81.21485929
105;56.28358658;81.51926508
105;55.12539571;81.83326175
105;53.96896566;82.15368261
106;43.62421598;33.91033303
106;44.24294617;34.93852218
106;44.94291583;35.91322341
106;45.70044116;36.84389810
106;46.51961053;37.72080262
106;47.38940489;38.54751767
106;48.29987711;39.32920836
106;49.24213505;40.07227631
106;50.20825369;40.78404507
106;51.16804650;41.50432124
106;52.14200400;42.20532537
106;53.12378484;42.89532999
106;54.09122237;43.60530509
106;55.05789996;44.31631454
106;56.01788911;45.03632901
106;56.96517555;45.77297573
106;57.91246199;46.50962246
106;58.84079343;47.27001758
106;59.74355134;48.06060480
106;60.61366175;48.88698720
106;61.44665430;49.75077156
106;62.23528247;50.65524135
106;62.97126276;51.60304566
106;63.69591990;52.55953509
106;64.35471893;53.56252255
106;64.93844968;54.61097780
106;65.49653444;55.67330609
106;65.96518770;56.77800701
106;66.39781260;57.89730844
106;66.72674661;59.05134588
107;67.35189743;27.44984391
107;66.80225059;28.51656241
107;66.39901962;29.64678575
107;66.07011370;30.80083119
107;65.81513879;31.97342993
107;65.71012654;33.16882628
107;65.74619603;34.36828407
107;65.84848160;35.56391681
107;66.01351491;36.75251431
107;66.16040728;37.94348981
107;66.36284757;39.12629069
107;66.66364687;40.28797902
107;67.00690138;41.43783829
107;67.31115632;42.59862636
107;67.64959813;43.74991135
107;68.01748234;44.89212902
107;68.33196609;46.05018773
107;68.68320475;47.19763333
107;69.04545765;48.34164943
107;69.33525533;49.50613099
107;69.62692047;50.67014622
107;69.91537606;51.83496095
107;70.19550455;53.00180629
107;70.36510152;54.18976120
107;70.51154160;55.38079239
107;70.62961790;56.57496909
107;70.71415077;57.77198797
107;70.76002284;58.97111088
107;70.76221326;60.17110888
107;70.66263293;61.36696997
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
108;0.00000000;0.00000000
109;49.36218550;49.88313266
109;50.40757948;50.47232824
109;51.44015370;51.08371231
109;52.45420392;51.72535251
109;53.45789545;52.38307838
109;54.43407692;53.08098220
109;55.37552923;53.82507060
109;56.29789721;54.59268855
109;57.17405803;55.41265331
109;57.99507320;56.28782992
109;58.78179358;57.19395962
109;59.49797774;58.15680969
109;60.13344324;59.17474073
109;60.67791420;60.24411034
109;61.16415981;61.34118154
109;61.54344302;62.47966484
109;61.85289115;63.63907929
109;62.08698235;64.81602505
109;62.19549682;66.01110856
109;62.13129130;67.20938969
109;61.97554138;68.39923924
109;61.76566019;69.58074247
109;61.45853962;70.74077564
109;61.05361473;71.87039320
109;60.55149430;72.96029002
109;59.98251271;74.01682206
109;59.24952127;74.96693971
109;58.51652983;75.91705736
109;57.71280888;76.80814245
109;56.83853924;77.63012335
110;72.97327077;44.26861049
110;72.93985887;45.46814525
110;72.93062632;46.66810974
110;72.94076305;47.86806692
110;72.96535700;49.06781487
110;73.00381259;50.26719853
110;72.95321791;51.46613146
110;72.98511137;52.66570756
110;73.00598848;53.86552594
110;72.92525397;55.06280700
110;72.88216945;56.26203330
110;72.80760045;57.45971417
110;72.69661161;58.65457043
110;72.54441833;59.84488014
110;72.34643438;61.02843510
110;72.04421223;62.18975408
110;71.68426379;63.33449734
110;71.33212024;64.48166556
110;70.91397191;65.60645530
110;70.49067662;66.72931821
110;69.99474889;67.82204676
110;69.48193874;68.90695493
110;68.89207929;69.95197447
110;68.27541351;70.98140310
110;67.58008950;71.95942382
110;66.85050444;72.91215969
110;66.08192695;73.83372827
110;65.23684000;74.68568369
110;64.35017672;75.49428015
110;63.41993710;76.25233968
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
111;0.00000000;0.00000000
112;53.52133639;66.91812982
112;53.72146667;68.10132375
112;53.71501140;69.30130638
112;53.60009159;70.49579097
112;53.37482546;71.67445767
112;53.03868113;72.82641556
112;52.59257853;73.94041398
112;52.04327129;75.00730739
112;51.29024365;75.94162499
112;50.53682453;76.87562693
112;49.68739628;77.72325400
112;48.74815403;78.47013015
112;47.72814181;79.10224968
112;46.63924606;79.60653733
112;45.54221767;80.09287949
112;44.39215587;80.43545484
112;43.23493093;80.75299292
112;42.07045881;81.04282853
112;40.87739654;81.17167896
112;39.67882667;81.23024730
112;38.47899663;81.25044321
112;37.27916492;81.23034661
112;36.08077330;81.16823759
112;34.88543085;81.06261359
112;33.70158125;80.86639909
112;32.50631861;80.75987577
112;31.31625052;80.60580461
112;30.13339426;80.40368813
112;28.95980832;80.15329633
112;27.81093868;79.80674396
113;77.31308921;24.85043076
113;76.11915514;24.97093571
113;74.94025195;25.19496089
113;73.84692578;25.68956970
113;72.79833545;26.27305777
113;71.84704768;27.00452997
113;71.01178838;27.86612262
113;70.17652908;28.72771527
113;69.47226107;29.69931528
113;68.90992858;30.75940120
113;68.49639803;31.88589687
113;68.15288257;33.03567821
113;67.94606449;34.21772147
113;67.88905603;35.41636656
113;67.89516795;36.61635099
113;67.96106929;37.81454005
113;68.08306669;39.00832254
113;68.22218393;40.20023126
113;68.40557209;41.38613546
113;68.62875261;42.56519884
113;68.88710963;43.73705705
113;69.17592684;44.90178217
113;69.40827628;46.07907302
113;69.67926184;47.24807551
113;69.96215352;48.41425401
113;70.25195120;49.57873557
113;70.46221999;50.76016989
113;70.67007077;51.94203200
113;70.87035570;53.12519976
113;71.03995267;54.31315467
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
114;0.00000000;0.00000000
115;22.84962156;82.02023204
115;21.98936038;81.18360147
115;21.06648995;80.41658768
115;20.06001491;79.76312919
115;19.00432669;79.19258351
115;17.97022574;78.58378533
115;16.90781428;78.02585891
115;15.86435577;77.43324238
115;14.77368194;76.93281199
115;13.64362511;76.52911460
115;12.52568285;76.09298952
115;11.42008725;75.62645081
115;10.27698597;75.26132142
115;9.14317071;74.86830367
115;7.97822877;74.58036222
115;6.82644860;74.24360942
115;5.68129649;73.88496387
115;4.50753637;73.63538985
115;3.33819497;73.36587047
115;2.17334551;73.07755514
115;1.01306474;72.77137131
115;-0.17083163;72.57543924
115;0.00000000;0.00000000
115;0.00000000;0.00000000
115;0.00000000;0.00000000
115;0.00000000;0.00000000
115;0.00000000;0.00000000
115;0.00000000;0.00000000
115;0.00000000;0.00000000
115;0.00000000;0.00000000
116;82.67456592;42.19840599
116;81.72831358;42.93638059
116;80.84812190;43.75201691
116;80.06933655;44.66497550
116;79.31704781;45.59988814
116;78.66991461;46.61044176
116;78.12967222;47.68195385
116;77.60668174;48.76199133
116;77.18530884;49.88557706
116;76.77212679;51.01220059
116;76.44954191;52.16802887
116;76.12005948;53.32190985
116;75.77884971;54.47237754
116;75.50663890;55.64109533
116;75.21177512;56.80430440
116;74.88955040;57.96023313
116;74.61671503;59.12880528
116;74.26352335;60.27565123
116;73.86407407;61.40721664
116;73.48829741;62.54686215
116;73.05706370;63.66670030
116;72.56748455;64.76228794
116;72.08323612;65.86024215
116;71.53360046;66.92696641
116;70.97749477;67.99033204
116;70.40792015;69.04654449
116;69.69148973;70.00921134
116;68.94996982;70.95268801
116;68.25464581;71.93070872
116;67.48291004;72.84963413
117;73.22040171;71.63829682
117;72.24274726;72.33413572
117;71.24834372;73.00582136
117;70.23437016;73.64758270
117;69.25301201;74.33818836
117;68.24626346;74.99122538
117;67.26934730;75.68810043
117;66.26142573;76.33932550
117;65.22153831;76.93818621
117;64.20375794;77.57389301
117;63.15005586;78.14809847
117;62.06168970;78.65352809
117;60.98721348;79.18785091
117;59.88662846;79.66608998
117;58.79484221;80.16408876
117;57.66526029;80.56911307
117;56.54053524;80.98743537
117;55.41965354;81.41594934
117;54.26322349;81.73637019
117;53.10770599;82.06006653
117;51.92521115;82.26428688
117;50.74087442;82.45753935
117;49.55492540;82.64063748
117;48.36701156;82.81052185
117;47.17689062;82.96418430
117;45.98445137;83.09867826
117;44.78514035;83.05801997
117;43.58712274;82.98907220
117;42.38749756;83.01906260
117;41.19486900;82.88625772
118;28.24725927;30.36613796
118;27.88627692;31.51055560
118;27.56088716;32.66559737
118;27.33436443;33.84402321
118;27.20428401;35.03695200
118;27.25552211;36.23585760
118;27.38990800;37.42830904
118;27.60156728;38.60949503
118;27.88417944;39.77574131
118;28.23112397;40.92449258
118;28.69033661;42.03315112
118;29.24060777;43.09954769
118;29.87385839;44.11885807
118;30.53468182;45.12051290
118;31.25930816;46.07702567
118;32.03716208;46.99077798
118;32.85126765;47.87238567
118;33.67254531;48.74731595
118;34.52823991;49.58861658
118;35.41010123;50.40244741
118;36.31054675;51.19566734
118;37.22253136;51.97559302
118;38.15678578;52.72869904
118;39.09391584;53.47822373
118;40.02767141;54.23194817
118;40.95181124;54.99743206
118;41.87595106;55.76291594
118;42.78408896;56.54731735
118;43.66956057;57.35721860
118;44.52532134;58.19845192
119;54.97532272;59.49501427
119;55.69808314;60.45293774
119;56.34262669;61.46514503
119;56.89879968;62.52847546
119;57.38455879;63.62576216
119;57.76578357;64.76359680
119;58.06445621;65.92583371
119;58.24464242;67.11222865
119;58.23586241;68.31219652
119;58.12720919;69.50726743
119;57.91636921;70.68859995
119;57.62641890;71.85304351
119;57.23137866;72.98615569
119;56.73247192;74.07752734
119;56.04915517;75.06397461
119;55.27215642;75.97845421
119;54.50493787;76.90115443
119;53.65508753;77.74835830
119;52.72608239;78.50793019
119;51.72374159;79.16771267
119;50.65629431;79.71594282
119;49.58539778;80.25740437
119;48.45939229;80.67226777
119;47.32839890;81.07333378
119;46.15702555;81.33388032
119;44.98120040;81.57353674
119;43.79626130;81.76306072
119;42.60703677;81.92351323
119;41.41397450;82.05236366
119;40.21455738;82.01496635
120;78.71647565;53.57948416
120;78.20524820;54.66513902
120;77.68027422;55.74421378
120;77.21838653;56.85176051
120;76.73242854;57.94895913
120;76.29761045;59.06741040
120;75.79030865;60.15490517
120;75.31554991;61.25699598
120;74.79335802;62.33741980
120;74.29107229;63.42724045
120;73.73315264;64.48965546
120;73.18290585;65.55606461
120;72.57031490;66.58792328
120;71.95405474;67.61759479
120;71.32748086;68.64102294
120;70.63055642;69.61790386
120;69.91412600;70.58057070
120;69.17260609;71.52404737
120;68.35847576;72.40563220
120;67.51363612;73.25783286
120;66.63441154;74.07451159
120;65.71791090;74.84912542
120;64.83124763;75.65772188
120;63.90100801;76.41578140
120;62.92630363;77.11574668
120;61.90748044;77.74978082
120;60.90485755;78.40913455
120;59.85591428;78.99198790
120;58.81816904;79.59455309
120;57.73415111;80.10924245
121;67.82104324;80.95297322
121;66.62979976;81.09767622
121;65.43219638;81.17347957
121;64.23757832;81.28700359
121;63.04677672;81.43529906
121;61.86035886;81.61533420
121;60.68343178;81.84951928
121;59.51117047;82.10604108
121;58.32196097;82.26660493
121;57.13492187;82.44249746
121;55.94973938;82.63049339
121;54.76695283;82.83301741
121;53.58458733;83.03798526
121;52.38748590;83.12134087
121;51.19005785;83.19986514
121;49.99213244;83.27039687
121;48.79298565;83.31564022
121;47.59331385;83.34370412
121;46.39334024;83.35166308
121;45.19343379;83.33667952
121;43.99412278;83.29602123
121;42.79827286;83.19630678
121;41.60564431;83.06350190
121;40.41746903;82.89545577
121;39.21977561;82.82108861
121;38.02513426;82.70780998
121;36.83504750;82.55388301
121;35.65919749;82.31434857
121;34.49328968;82.03034333
121;33.33933981;81.70110225
122;23.01366430;75.33739990
122;21.81852332;75.44527971
122;20.61861930;75.46045628
122;19.41899038;75.43061571
122;18.22125503;75.35692699
122;17.02689267;75.24074372
122;15.83722862;75.08358313
122;14.66027050;74.84955408
122;13.46771897;74.71605938
122;12.27956034;74.54789555
122;11.09650686;74.34693669
122;9.91911753;74.11508682
122;8.75417559;73.82714536
122;7.56792213;73.64603015
122;6.38565155;73.44051546
122;5.20756706;73.21222415
122;4.03380694;72.96265013
122;2.84199563;72.82270087
122;1.65527297;72.64468588
122;0.47137660;72.44875380
122;0.00000000;0.00000000
122;0.00000000;0.00000000
122;0.00000000;0.00000000
122;0.00000000;0.00000000
122;0.00000000;0.00000000
122;0.00000000;0.00000000
122;0.00000000;0.00000000
122;0.00000000;0.00000000
122;0.00000000;0.00000000
122;0.00000000;0.00000000
123;83.24925653;34.32045652
123;82.07278447;34.55691684
123;80.92184954;34.89654719
123;79.84882927;35.43378784
123;78.86344649;36.11863875
123;77.98308927;36.93409639
123;77.17656475;37.82264476
123;76.41485447;38.74989740
123;75.78151606;39.76915323
123;75.28242907;40.86044246
123;74.82709596;41.97069997
123;74.50589258;43.12691293
123;74.25623702;44.30065570
123;74.03618490;45.48030695
123;73.84132211;46.66437979
123;73.75983163;47.86160963
123;73.69354394;49.05977738
123;73.64276876;50.25870268
123;73.59217408;51.45763561
123;73.53665376;52.65635055
123;73.47108449;53.85455782
123;73.39034997;55.05183888
123;73.26406766;56.24517571
123;73.10754822;57.43492428
123;72.91596987;58.61953296
123;72.76377659;59.80984267
123;72.56579264;60.99339764
123;72.31769076;62.16746981
123;71.95774232;63.31221306
123;71.60559877;64.45938128
124;39.05670490;28.76027198
124;39.12166882;29.95851222
124;39.28497304;31.14734852
124;39.63242003;32.29594792
124;40.06422321;33.41556661
124;40.60735612;34.48561644
124;41.22082174;35.51695534
124;41.92358211;36.48964639
124;42.68214389;37.41947649
124;43.50892897;38.28920428
124;44.39205651;39.10166089
124;45.32081070;39.86153961
124;46.25704381;40.61218438
124;47.22610127;41.31994679
124;48.21999186;41.99239121
124;49.21274096;42.66651970
124;50.22075496;43.31760170
124;51.23788842;43.95434303
124;52.24654663;44.60442658
124;53.25627372;45.25284867
124;54.26152337;45.90819067
